close,date,high,interest_over_time_AU,interest_over_time_BR,interest_over_time_CA,interest_over_time_CN,interest_over_time_DE,interest_over_time_FR,interest_over_time_GB,interest_over_time_GH,interest_over_time_IN,interest_over_time_JP,interest_over_time_KE,interest_over_time_KR,interest_over_time_NG,interest_over_time_RU,interest_over_time_SG,interest_over_time_US,interest_over_time_VE,interest_over_time_ZA,low,num_retweets,num_tweets,open,tweet_exposure,volume_from,volume_to
530.81,2018-03-18 22:00:00,553.54,28.0,17.0,36.0,47.0,32.0,29.0,34.0,8.0,88.0,44.0,18.0,30.0,22.0,51.0,35.0,27.0,22.0,43.0,525.14,6600.0,11200.0,553.28,48895800.0,58224.65,31288387.06
537.38,2018-03-18 23:00:00,547.91,22.0,23.0,31.0,0.0,39.0,49.0,44.0,20.0,76.0,32.0,0.0,26.0,22.0,57.0,23.0,25.0,20.0,40.0,530.7,6600.0,11200.0,530.78,48895800.0,43244.41,23347357.1
547.91,2018-03-19 00:00:00,559.07,23.0,19.0,27.0,39.0,52.0,47.0,45.0,0.0,45.0,34.0,0.0,66.0,29.0,33.0,61.0,22.0,16.0,36.0,537.32,6600.0,11200.0,537.38,48895800.0,63349.42,34846249.1
533.68,2018-03-19 01:00:00,549.49,19.0,19.0,35.0,20.0,57.0,63.0,53.0,74.0,34.0,51.0,0.0,36.0,25.0,40.0,27.0,22.0,24.0,26.0,519.98,6600.0,11200.0,547.9,48895800.0,59867.65,31696528.16
531.79,2018-03-19 02:00:00,540.53,19.0,23.0,35.0,5.0,47.0,49.0,74.0,40.0,45.0,48.0,59.0,76.0,65.0,42.0,29.0,22.0,19.0,20.0,526.63,6600.0,11200.0,533.68,48895800.0,21661.01,11564934.36
527.76,2018-03-19 03:00:00,536.47,18.0,24.0,36.0,18.0,76.0,59.0,51.0,0.0,50.0,55.0,0.0,65.0,0.0,22.0,35.0,24.0,40.0,15.0,524.81,6600.0,11200.0,531.49,48895800.0,15264.02,8102340.95
532.18,2018-03-19 04:00:00,533.38,16.0,35.0,50.0,58.0,39.0,61.0,50.0,0.0,47.0,65.0,0.0,44.0,36.0,20.0,36.0,27.0,20.0,35.0,527.44,6600.0,11200.0,527.76,48895800.0,13978.06,7430302.85
546.83,2018-03-19 05:00:00,547.32,17.0,53.0,53.0,25.0,40.0,50.0,42.0,0.0,51.0,56.0,12.0,72.0,23.0,22.0,25.0,32.0,41.0,42.0,531.68,6600.0,11200.0,532.18,48895800.0,22265.26,12057373.97
540.57,2018-03-19 06:00:00,548.67,19.0,40.0,46.0,21.0,24.0,37.0,36.0,0.0,53.0,62.0,28.0,55.0,16.0,18.0,20.0,32.0,59.0,42.0,539.64,6600.0,11200.0,546.83,48895800.0,17888.2,9733812.36
546.37,2018-03-19 07:00:00,546.61,17.0,34.0,72.0,38.0,29.0,30.0,45.0,0.0,62.0,61.0,38.0,46.0,35.0,20.0,18.0,40.0,100.0,33.0,539.99,6600.0,11200.0,540.57,48895800.0,14091.21,7669343.33
546.13,2018-03-19 08:00:00,552.53,16.0,40.0,53.0,68.0,25.0,20.0,36.0,0.0,51.0,61.0,35.0,86.0,33.0,28.0,34.0,35.0,60.0,29.0,546.02,6600.0,11200.0,546.38,48895800.0,25030.14,13735461.95
527.45,2018-03-19 09:00:00,546.31,23.0,30.0,55.0,34.0,30.0,24.0,38.0,36.0,51.0,58.0,26.0,81.0,18.0,27.0,30.0,39.0,16.0,31.0,519.02,10600.0,12000.0,546.13,25616100.0,44234.28,23234853.45
526.3,2018-03-19 10:00:00,527.68,24.0,15.0,46.0,72.0,26.0,24.0,33.0,20.0,58.0,64.0,13.0,49.0,28.0,38.0,22.0,38.0,42.0,23.0,515.84,10600.0,12000.0,527.45,25616100.0,40969.94,21338038.47
538.2,2018-03-19 11:00:00,538.73,20.0,20.0,42.0,65.0,36.0,25.0,40.0,19.0,59.0,34.0,25.0,40.0,24.0,37.0,19.0,29.0,13.0,27.0,526.3,10600.0,12000.0,526.3,25616100.0,20476.76,10937637.13
528.62,2018-03-19 12:00:00,538.23,19.0,20.0,53.0,40.0,28.0,25.0,36.0,9.0,66.0,30.0,24.0,38.0,16.0,38.0,20.0,28.0,22.0,32.0,524.51,10600.0,12000.0,538.2,25616100.0,25822.46,13657677.1
545.54,2018-03-19 13:00:00,550.79,29.0,20.0,29.0,58.0,33.0,29.0,31.0,9.0,58.0,30.0,0.0,34.0,33.0,24.0,22.0,23.0,16.0,31.0,525.68,10600.0,12000.0,528.62,25616100.0,42867.54,23142189.65
546.87,2018-03-19 14:00:00,554.18,23.0,17.0,30.0,42.0,26.0,26.0,34.0,0.0,49.0,40.0,25.0,43.0,24.0,30.0,29.0,23.0,17.0,22.0,542.44,10600.0,12000.0,545.54,25616100.0,57507.9,31605420.9
549.74,2018-03-19 15:00:00,552.72,40.0,23.0,33.0,26.0,29.0,26.0,34.0,0.0,43.0,44.0,7.0,41.0,21.0,43.0,25.0,23.0,15.0,30.0,541.29,10600.0,12000.0,546.87,25616100.0,24817.41,13583807.32
539.83,2018-03-19 16:00:00,558.38,27.0,22.0,38.0,25.0,29.0,26.0,30.0,19.0,46.0,70.0,14.0,39.0,30.0,33.0,36.0,22.0,17.0,32.0,539.53,10600.0,12000.0,549.75,25616100.0,45353.04,25083431.08
532.3,2018-03-19 17:00:00,540.18,46.0,23.0,36.0,28.0,28.0,22.0,32.0,19.0,46.0,42.0,19.0,68.0,17.0,21.0,44.0,23.0,12.0,27.0,529.13,10600.0,12000.0,539.82,25616100.0,37233.43,19891075.06
533.12,2018-03-19 18:00:00,540.69,52.0,23.0,31.0,46.0,28.0,15.0,29.0,29.0,49.0,58.0,12.0,7.0,25.0,34.0,44.0,23.0,15.0,26.0,531.05,8700.0,12200.0,532.3,38905700.0,18304.29,9820748.06
535.7,2018-03-19 19:00:00,539.77,53.0,23.0,30.0,25.0,27.0,21.0,28.0,10.0,58.0,86.0,29.0,0.0,5.0,22.0,37.0,19.0,17.0,26.0,531.0,8700.0,12200.0,533.12,38905700.0,19635.64,10522787.93
541.49,2018-03-19 20:00:00,543.86,31.0,21.0,34.0,0.0,33.0,17.0,22.0,9.0,73.0,35.0,35.0,15.0,27.0,27.0,25.0,22.0,17.0,29.0,535.31,8700.0,12200.0,535.73,38905700.0,22185.52,11981890.79
542.37,2018-03-19 21:00:00,546.56,29.0,21.0,36.0,0.0,28.0,18.0,24.0,18.0,62.0,53.0,11.0,29.0,18.0,40.0,25.0,20.0,16.0,37.0,541.49,8700.0,12200.0,541.49,38905700.0,13407.48,7305382.83
539.91,2018-03-19 22:00:00,551.76,25.0,24.0,31.0,0.0,44.0,32.0,30.0,28.0,68.0,35.0,19.0,39.0,7.0,40.0,22.0,20.0,13.0,43.0,539.04,8700.0,12200.0,542.21,38905700.0,70326.36,38106981.44
555.55,2018-03-19 23:00:00,555.91,24.0,21.0,32.0,0.0,54.0,33.0,30.0,21.0,71.0,32.0,66.0,25.0,24.0,66.0,38.0,18.0,13.0,18.0,537.75,8700.0,12200.0,539.95,38905700.0,39134.58,21452336.99
550.27,2018-03-20 00:00:00,555.56,17.0,19.0,33.0,0.0,46.0,51.0,32.0,0.0,53.0,30.0,100.0,23.0,15.0,74.0,37.0,19.0,19.0,17.0,544.48,8700.0,12200.0,555.55,38905700.0,26286.71,14419703.86
544.91,2018-03-20 01:00:00,552.36,21.0,21.0,31.0,46.0,51.0,69.0,59.0,0.0,17.0,81.0,0.0,61.0,50.0,40.0,29.0,19.0,9.0,33.0,541.4,8700.0,12200.0,550.26,38905700.0,19088.21,10464867.97
550.18,2018-03-20 02:00:00,552.79,20.0,26.0,30.0,23.0,52.0,90.0,72.0,39.0,37.0,56.0,0.0,68.0,25.0,39.0,29.0,19.0,19.0,18.0,543.11,8700.0,12200.0,544.92,38905700.0,21697.44,11884108.71
554.27,2018-03-20 03:00:00,555.62,14.0,21.0,34.0,45.0,54.0,37.0,57.0,0.0,41.0,64.0,36.0,45.0,90.0,19.0,32.0,22.0,25.0,14.0,548.57,8700.0,12200.0,550.18,38905700.0,18001.14,9947002.81
534.08,2018-03-20 04:00:00,554.44,18.0,31.0,42.0,83.0,48.0,68.0,54.0,0.0,50.0,41.0,0.0,65.0,16.0,13.0,20.0,24.0,29.0,33.0,530.85,8700.0,12200.0,554.27,38905700.0,70049.44,37823216.97
538.64,2018-03-20 05:00:00,538.68,22.0,56.0,48.0,43.0,47.0,44.0,51.0,0.0,45.0,64.0,24.0,50.0,54.0,34.0,14.0,27.0,13.0,45.0,529.41,8700.0,12200.0,534.08,38905700.0,15979.28,8539550.56
538.6,2018-03-20 06:00:00,541.21,24.0,69.0,46.0,54.0,39.0,29.0,30.0,31.0,61.0,89.0,37.0,75.0,15.0,24.0,24.0,34.0,50.0,32.0,534.94,8700.0,12200.0,538.64,38905700.0,14113.22,7603505.56
527.15,2018-03-20 07:00:00,539.8,20.0,26.0,57.0,46.0,40.0,21.0,38.0,20.0,55.0,70.0,8.0,81.0,16.0,21.0,26.0,35.0,56.0,30.0,525.15,8700.0,12200.0,538.6,38905700.0,24823.46,13224620.46
521.17,2018-03-20 08:00:00,528.35,18.0,50.0,52.0,49.0,26.0,21.0,41.0,29.0,56.0,71.0,48.0,65.0,16.0,29.0,20.0,36.0,90.0,19.0,519.89,8700.0,12200.0,527.15,38905700.0,28611.3,14995078.05
526.88,2018-03-20 09:00:00,529.4,23.0,29.0,49.0,33.0,33.0,23.0,36.0,0.0,46.0,54.0,20.0,66.0,29.0,37.0,23.0,37.0,13.0,25.0,516.78,10600.0,12000.0,521.17,25616100.0,28223.43,14746821.01
529.35,2018-03-20 10:00:00,530.2,25.0,18.0,29.0,59.0,29.0,28.0,32.0,0.0,66.0,57.0,29.0,62.0,28.0,26.0,32.0,34.0,11.0,30.0,525.1,10600.0,12000.0,526.88,25616100.0,10769.48,5690763.44
532.66,2018-03-20 11:00:00,534.41,22.0,23.0,21.0,48.0,31.0,24.0,26.0,0.0,59.0,25.0,8.0,58.0,9.0,31.0,28.0,29.0,14.0,26.0,525.78,10600.0,12000.0,529.25,25616100.0,18747.58,9940438.44
537.4,2018-03-20 12:00:00,542.27,28.0,23.0,42.0,50.0,27.0,20.0,33.0,20.0,55.0,65.0,7.0,50.0,15.0,29.0,26.0,22.0,7.0,29.0,529.58,10600.0,12000.0,532.76,25616100.0,16078.45,8609174.59
532.95,2018-03-20 13:00:00,540.01,25.0,23.0,31.0,45.0,25.0,23.0,32.0,10.0,48.0,39.0,14.0,21.0,29.0,34.0,14.0,20.0,12.0,28.0,532.05,10600.0,12000.0,537.4,25616100.0,15487.88,8313762.18
535.18,2018-03-20 14:00:00,536.26,44.0,28.0,28.0,31.0,24.0,20.0,28.0,0.0,51.0,45.0,22.0,38.0,0.0,38.0,16.0,19.0,9.0,16.0,530.26,10600.0,12000.0,532.96,25616100.0,14986.59,7990106.41
534.8,2018-03-20 15:00:00,540.75,25.0,30.0,28.0,23.0,21.0,25.0,27.0,0.0,46.0,31.0,38.0,16.0,18.0,34.0,23.0,20.0,13.0,18.0,534.72,10600.0,12000.0,535.17,25616100.0,12503.92,6721020.66
551.83,2018-03-20 16:00:00,554.12,59.0,15.0,33.0,7.0,27.0,21.0,30.0,31.0,42.0,39.0,15.0,34.0,33.0,31.0,31.0,19.0,13.0,21.0,534.65,10600.0,12000.0,534.8,25616100.0,51906.93,28464876.81
555.62,2018-03-20 17:00:00,556.33,22.0,16.0,29.0,41.0,24.0,20.0,25.0,20.0,41.0,82.0,0.0,36.0,22.0,29.0,32.0,18.0,17.0,18.0,548.72,10600.0,12000.0,551.8,25616100.0,30054.77,16603979.69
553.92,2018-03-20 18:00:00,556.33,44.0,16.0,34.0,16.0,27.0,16.0,23.0,10.0,49.0,62.0,12.0,38.0,33.0,31.0,26.0,18.0,15.0,23.0,552.15,10600.0,12000.0,555.63,25616100.0,21115.42,11709318.4
560.0,2018-03-20 19:00:00,560.25,17.0,16.0,28.0,53.0,25.0,17.0,28.0,21.0,43.0,40.0,0.0,46.0,17.0,20.0,35.0,18.0,19.0,26.0,550.88,10600.0,12000.0,553.92,25616100.0,37209.52,20721828.01
559.48,2018-03-20 20:00:00,567.0,20.0,27.0,27.0,0.0,25.0,22.0,21.0,31.0,63.0,18.0,15.0,16.0,16.0,39.0,28.0,18.0,10.0,20.0,555.99,10600.0,12000.0,560.0,25616100.0,61008.35,34344854.04
563.84,2018-03-20 21:00:00,564.3,32.0,18.0,34.0,0.0,26.0,20.0,26.0,19.0,100.0,61.0,11.0,15.0,15.0,49.0,18.0,21.0,11.0,28.0,555.16,10600.0,12000.0,559.48,25616100.0,20632.07,11546047.61
561.14,2018-03-20 22:00:00,565.09,21.0,15.0,29.0,0.0,39.0,27.0,28.0,0.0,94.0,36.0,40.0,42.0,8.0,50.0,8.0,17.0,12.0,29.0,559.67,10600.0,12000.0,563.84,25616100.0,12078.18,6807659.33
557.57,2018-03-20 23:00:00,561.27,17.0,20.0,27.0,0.0,43.0,35.0,32.0,0.0,98.0,23.0,0.0,48.0,14.0,57.0,29.0,17.0,12.0,23.0,551.32,10600.0,12000.0,561.15,25616100.0,18400.46,10231164.97
557.43,2018-03-21 00:00:00,559.21,18.0,20.0,32.0,21.0,54.0,37.0,40.0,0.0,62.0,38.0,0.0,51.0,10.0,41.0,35.0,17.0,12.0,30.0,554.07,10600.0,12000.0,557.57,25616100.0,12908.54,7183181.47
559.88,2018-03-21 01:00:00,560.16,14.0,24.0,24.0,40.0,65.0,45.0,52.0,0.0,30.0,32.0,0.0,50.0,51.0,36.0,31.0,18.0,17.0,21.0,557.25,10600.0,12000.0,557.43,25616100.0,8704.15,4866813.2
560.37,2018-03-21 02:00:00,562.33,15.0,20.0,28.0,21.0,35.0,53.0,34.0,0.0,30.0,42.0,0.0,58.0,63.0,15.0,23.0,17.0,23.0,17.0,558.16,10600.0,12000.0,559.88,25616100.0,11280.36,6318900.94
570.17,2018-03-21 03:00:00,570.46,18.0,31.0,35.0,25.0,21.0,33.0,61.0,0.0,40.0,52.0,0.0,68.0,46.0,27.0,20.0,19.0,16.0,24.0,558.93,10600.0,12000.0,560.38,25616100.0,16043.41,9056378.69
582.47,2018-03-21 04:00:00,589.96,17.0,25.0,36.0,50.0,67.0,50.0,46.0,0.0,43.0,45.0,40.0,78.0,0.0,25.0,20.0,21.0,34.0,45.0,570.09,10600.0,12000.0,570.17,25616100.0,47247.13,27531561.45
584.16,2018-03-21 05:00:00,590.2,21.0,20.0,41.0,43.0,51.0,44.0,67.0,0.0,57.0,37.0,13.0,74.0,45.0,24.0,27.0,29.0,36.0,26.0,582.12,10600.0,12000.0,582.47,25616100.0,23025.22,13507846.93
585.27,2018-03-21 06:00:00,585.89,21.0,39.0,56.0,18.0,28.0,34.0,50.0,0.0,69.0,57.0,0.0,62.0,11.0,26.0,28.0,31.0,34.0,38.0,578.94,10600.0,12000.0,584.3,25616100.0,22376.71,13025124.05
571.37,2018-03-21 07:00:00,586.07,18.0,52.0,45.0,41.0,26.0,36.0,37.0,0.0,65.0,66.0,32.0,74.0,24.0,26.0,24.0,32.0,85.0,33.0,571.0,10600.0,12000.0,585.27,25616100.0,26307.86,15180686.36
568.45,2018-03-21 08:00:00,575.0,21.0,0.0,42.0,49.0,32.0,27.0,35.0,0.0,48.0,41.0,64.0,59.0,7.0,26.0,24.0,35.0,37.0,42.0,568.36,10600.0,12000.0,571.35,25616100.0,22902.43,13083411.51
464.38,2018-03-21 09:00:00,464.52,19.0,44.0,73.0,26.0,30.0,26.0,39.0,14.0,47.0,50.0,25.0,39.0,45.0,32.0,37.0,63.0,42.0,24.0,452.76,13200.0,11400.0,452.98,48409900.0,32306.43,14861007.72
460.73,2018-03-21 10:00:00,464.5,21.0,26.0,79.0,33.0,28.0,21.0,35.0,12.0,55.0,33.0,42.0,46.0,18.0,33.0,29.0,54.0,31.0,24.0,459.71,13200.0,11400.0,464.38,48409900.0,11009.07,5087794.41
460.57,2018-03-21 11:00:00,465.2,25.0,34.0,41.0,85.0,36.0,24.0,36.0,22.0,53.0,58.0,25.0,29.0,31.0,34.0,36.0,47.0,22.0,29.0,459.77,13200.0,11400.0,460.73,48409900.0,14000.61,6484466.27
456.02,2018-03-21 12:00:00,461.92,27.0,21.0,54.0,25.0,32.0,20.0,33.0,43.0,58.0,45.0,6.0,26.0,18.0,33.0,28.0,45.0,10.0,27.0,454.86,13200.0,11400.0,460.57,48409900.0,16193.68,7407721.77
460.34,2018-03-21 13:00:00,460.35,29.0,26.0,56.0,40.0,26.0,25.0,35.0,11.0,56.0,26.0,28.0,18.0,11.0,34.0,25.0,37.0,17.0,23.0,456.02,13200.0,11400.0,456.02,48409900.0,14158.66,6494122.39
448.35,2018-03-21 14:00:00,460.56,38.0,36.0,51.0,37.0,28.0,20.0,30.0,0.0,50.0,25.0,12.0,17.0,29.0,34.0,37.0,39.0,8.0,35.0,448.35,13200.0,11400.0,460.35,48409900.0,26656.11,12048000.44
445.84,2018-03-21 15:00:00,450.74,53.0,26.0,60.0,40.0,30.0,22.0,36.0,12.0,40.0,100.0,19.0,16.0,47.0,28.0,35.0,36.0,15.0,26.0,444.88,13200.0,11400.0,448.45,48409900.0,20443.43,9148338.52
446.9,2018-03-21 16:00:00,449.43,68.0,28.0,54.0,7.0,30.0,25.0,40.0,12.0,43.0,52.0,20.0,20.0,33.0,45.0,35.0,37.0,17.0,41.0,445.59,13200.0,11400.0,445.84,48409900.0,13893.85,6218302.18
449.39,2018-03-21 17:00:00,449.56,22.0,29.0,49.0,21.0,27.0,19.0,35.0,12.0,35.0,20.0,6.0,11.0,38.0,18.0,37.0,38.0,23.0,41.0,445.37,13200.0,11400.0,446.92,48409900.0,12804.51,5732910.19
448.66,2018-03-21 18:00:00,449.93,77.0,24.0,36.0,33.0,38.0,20.0,26.0,12.0,36.0,43.0,11.0,14.0,43.0,39.0,31.0,35.0,25.0,43.0,446.43,13200.0,11400.0,449.39,48409900.0,12887.27,5777120.33
446.87,2018-03-21 19:00:00,449.06,18.0,31.0,50.0,0.0,28.0,20.0,28.0,25.0,40.0,32.0,16.0,7.0,14.0,32.0,50.0,34.0,24.0,34.0,446.07,13200.0,11400.0,448.66,48409900.0,9428.54,4223651.33
446.56,2018-03-21 20:00:00,448.17,51.0,21.0,46.0,40.0,33.0,19.0,33.0,0.0,64.0,39.0,13.0,36.0,50.0,41.0,100.0,34.0,17.0,43.0,445.54,13200.0,11400.0,446.87,48409900.0,9150.78,4092753.56
443.24,2018-03-21 21:00:00,447.5,57.0,31.0,45.0,0.0,46.0,30.0,28.0,11.0,60.0,38.0,0.0,9.0,34.0,43.0,32.0,35.0,10.0,58.0,442.05,13200.0,11400.0,446.56,48409900.0,16937.27,7522954.94
445.9,2018-03-21 22:00:00,450.4,38.0,26.0,47.0,0.0,44.0,34.0,40.0,23.0,67.0,20.0,0.0,18.0,19.0,32.0,47.0,37.0,18.0,35.0,443.18,13200.0,11400.0,443.2,48409900.0,14629.9,6556826.25
445.93,2018-03-21 23:00:00,448.06,30.0,39.0,40.0,0.0,54.0,43.0,55.0,12.0,72.0,21.0,0.0,19.0,17.0,51.0,64.0,34.0,21.0,80.0,444.11,13200.0,11400.0,445.9,48409900.0,7864.4,3510310.54
447.33,2018-03-22 00:00:00,447.33,17.0,42.0,36.0,0.0,44.0,49.0,63.0,17.0,58.0,21.0,0.0,23.0,12.0,47.0,45.0,32.0,20.0,33.0,445.26,13200.0,11400.0,445.93,48409900.0,8253.37,3685737.89
443.54,2018-03-22 01:00:00,448.5,26.0,29.0,34.0,29.0,49.0,86.0,55.0,27.0,35.0,60.0,0.0,36.0,37.0,27.0,28.0,33.0,21.0,56.0,442.74,13200.0,11400.0,447.33,48409900.0,13233.66,5905272.24
444.64,2018-03-22 02:00:00,444.86,29.0,29.0,36.0,20.0,62.0,95.0,50.0,0.0,23.0,57.0,53.0,21.0,69.0,46.0,33.0,32.0,14.0,33.0,442.63,13200.0,11400.0,443.59,48409900.0,12183.69,5410596.81
440.35,2018-03-22 03:00:00,444.65,25.0,38.0,48.0,45.0,40.0,23.0,79.0,0.0,33.0,50.0,0.0,39.0,89.0,19.0,37.0,39.0,14.0,35.0,439.92,13200.0,11400.0,444.64,48409900.0,16053.62,7086852.95
421.31,2018-03-22 04:00:00,440.36,24.0,32.0,56.0,42.0,41.0,22.0,54.0,60.0,47.0,48.0,0.0,23.0,20.0,33.0,33.0,45.0,34.0,58.0,420.5,13200.0,11400.0,440.35,48409900.0,88280.35,37766855.51
418.54,2018-03-22 05:00:00,428.19,31.0,41.0,67.0,5.0,52.0,36.0,67.0,54.0,60.0,38.0,11.0,37.0,71.0,41.0,56.0,68.0,37.0,81.0,417.91,13200.0,11400.0,421.31,48409900.0,43962.31,18574062.61
420.26,2018-03-22 06:00:00,421.15,38.0,59.0,77.0,32.0,57.0,31.0,100.0,0.0,62.0,70.0,26.0,60.0,42.0,44.0,38.0,89.0,19.0,53.0,416.77,13200.0,11400.0,418.41,48409900.0,41476.97,17359157.51
414.02,2018-03-22 07:00:00,420.41,33.0,56.0,96.0,45.0,47.0,40.0,85.0,0.0,64.0,64.0,29.0,56.0,31.0,33.0,50.0,100.0,63.0,44.0,413.26,13200.0,11400.0,420.25,48409900.0,35072.68,14578554.03
416.73,2018-03-22 08:00:00,419.57,36.0,100.0,87.0,39.0,51.0,30.0,75.0,17.0,64.0,54.0,26.0,55.0,26.0,35.0,46.0,96.0,76.0,45.0,410.75,13200.0,11400.0,414.02,48409900.0,40431.22,16762603.75
411.68,2018-03-22 09:00:00,419.31,36.0,57.0,89.0,31.0,50.0,36.0,63.0,42.0,61.0,65.0,44.0,57.0,44.0,37.0,42.0,88.0,34.0,30.0,409.42,13600.0,14300.0,416.73,39806200.0,30694.18,12665772.78
410.86,2018-03-22 10:00:00,414.93,31.0,28.0,90.0,30.0,48.0,34.0,57.0,12.0,59.0,53.0,36.0,31.0,19.0,79.0,40.0,84.0,0.0,35.0,407.64,13100.0,13600.0,411.68,44269100.0,34097.51,13997694.65
409.0,2018-03-22 11:00:00,411.68,37.0,33.0,86.0,44.0,51.0,32.0,52.0,11.0,79.0,30.0,6.0,39.0,26.0,100.0,51.0,83.0,28.0,54.0,406.06,13100.0,13600.0,410.86,44269100.0,28764.84,11754183.49
406.97,2018-03-22 12:00:00,415.13,40.0,32.0,59.0,76.0,49.0,31.0,57.0,11.0,66.0,39.0,12.0,29.0,26.0,83.0,51.0,77.0,20.0,64.0,406.17,13100.0,13600.0,409.09,44269100.0,34720.22,14237277.74
406.1,2018-03-22 13:00:00,410.31,46.0,33.0,60.0,81.0,48.0,31.0,55.0,23.0,59.0,29.0,36.0,24.0,22.0,50.0,42.0,71.0,22.0,47.0,404.82,13100.0,13600.0,406.97,44269100.0,42211.73,17154791.48
403.04,2018-03-22 14:00:00,408.98,56.0,33.0,66.0,22.0,42.0,37.0,44.0,12.0,55.0,19.0,25.0,24.0,26.0,53.0,43.0,66.0,17.0,44.0,395.88,13100.0,13600.0,406.1,44269100.0,132323.18,53114704.15
406.31,2018-03-22 15:00:00,407.2,75.0,35.0,77.0,18.0,49.0,37.0,53.0,24.0,49.0,30.0,20.0,11.0,30.0,42.0,58.0,81.0,23.0,62.0,399.48,13100.0,13600.0,403.04,44269100.0,62569.75,25216969.22
413.37,2018-03-22 16:00:00,417.98,56.0,37.0,53.0,21.0,41.0,25.0,40.0,12.0,53.0,27.0,27.0,19.0,26.0,49.0,42.0,62.0,21.0,43.0,406.28,13100.0,13600.0,406.32,44269100.0,75538.06,31207308.18
407.37,2018-03-22 17:00:00,414.99,57.0,28.0,53.0,21.0,35.0,23.0,35.0,12.0,41.0,20.0,25.0,17.0,47.0,39.0,49.0,48.0,11.0,42.0,406.55,13100.0,13600.0,413.37,44269100.0,23696.48,9746986.94
406.78,2018-03-22 18:00:00,409.39,44.0,34.0,44.0,0.0,36.0,23.0,39.0,13.0,42.0,38.0,6.0,13.0,53.0,39.0,40.0,44.0,14.0,31.0,403.96,13100.0,13600.0,407.37,44269100.0,19562.53,7944415.98
399.6,2018-03-22 19:00:00,408.41,94.0,31.0,48.0,0.0,33.0,17.0,37.0,0.0,58.0,0.0,5.0,27.0,31.0,31.0,51.0,44.0,17.0,36.0,399.0,13100.0,13600.0,406.97,44269100.0,25187.97,10162444.83
385.56,2018-03-22 20:00:00,402.23,53.0,35.0,52.0,0.0,37.0,17.0,38.0,0.0,71.0,10.0,25.0,36.0,21.0,44.0,14.0,44.0,18.0,49.0,385.53,13100.0,13600.0,399.63,44269100.0,101567.62,39911520.26
386.41,2018-03-22 21:00:00,396.34,62.0,39.0,61.0,0.0,55.0,45.0,47.0,0.0,100.0,53.0,35.0,35.0,19.0,50.0,47.0,64.0,23.0,59.0,380.35,13100.0,13600.0,385.57,44269100.0,130066.9,50371836.68
389.74,2018-03-22 22:00:00,400.65,47.0,48.0,69.0,0.0,59.0,47.0,57.0,12.0,93.0,28.0,15.0,6.0,34.0,46.0,67.0,86.0,24.0,76.0,384.15,13100.0,13600.0,386.48,44269100.0,81100.05,31845169.81
383.9,2018-03-22 23:00:00,393.12,50.0,28.0,62.0,0.0,68.0,76.0,60.0,0.0,75.0,23.0,25.0,34.0,23.0,90.0,85.0,68.0,14.0,66.0,383.59,13100.0,13600.0,389.68,44269100.0,41651.62,16115199.46
372.75,2018-03-23 00:00:00,387.33,46.0,30.0,59.0,38.0,75.0,78.0,77.0,0.0,37.0,17.0,39.0,23.0,32.0,63.0,57.0,65.0,24.0,56.0,372.03,13100.0,13600.0,383.96,44269100.0,102862.73,38888088.92
379.29,2018-03-23 01:00:00,380.11,41.0,25.0,70.0,71.0,86.0,85.0,86.0,0.0,52.0,47.0,0.0,36.0,52.0,75.0,66.0,70.0,19.0,40.0,365.92,13100.0,13600.0,372.72,44269100.0,112307.68,41737001.19
374.74,2018-03-23 02:00:00,382.96,37.0,24.0,79.0,57.0,100.0,28.0,99.0,0.0,51.0,43.0,50.0,25.0,0.0,40.0,74.0,77.0,19.0,39.0,369.96,13100.0,13600.0,379.29,44269100.0,53460.52,20108607.14
377.03,2018-03-23 03:00:00,380.77,47.0,28.0,64.0,36.0,76.0,100.0,83.0,54.0,66.0,47.0,37.0,37.0,43.0,29.0,68.0,65.0,45.0,76.0,372.47,13100.0,13600.0,374.74,44269100.0,34563.96,13012943.76
368.71,2018-03-23 04:00:00,377.58,31.0,41.0,68.0,54.0,68.0,43.0,67.0,0.0,62.0,55.0,90.0,54.0,72.0,25.0,42.0,73.0,56.0,75.0,364.99,13100.0,13600.0,377.0,44269100.0,50603.89,18690266.74
395.01,2018-03-23 05:00:00,400.11,35.0,34.0,90.0,16.0,92.0,44.0,67.0,0.0,76.0,34.0,11.0,36.0,0.0,41.0,59.0,86.0,40.0,100.0,368.22,13100.0,13600.0,368.71,44269100.0,104947.59,40489475.03
392.63,2018-03-23 06:00:00,402.71,31.0,54.0,81.0,33.0,66.0,30.0,73.0,0.0,61.0,40.0,37.0,52.0,46.0,32.0,43.0,88.0,74.0,92.0,387.08,13100.0,13600.0,395.33,44269100.0,64633.21,25525021.46
404.73,2018-03-23 07:00:00,408.06,36.0,54.0,100.0,36.0,46.0,40.0,57.0,0.0,64.0,37.0,25.0,40.0,38.0,35.0,36.0,76.0,55.0,53.0,387.41,13100.0,13600.0,392.63,44269100.0,54653.63,21813552.15
397.71,2018-03-23 08:00:00,411.17,19.0,79.0,89.0,51.0,44.0,31.0,51.0,19.0,52.0,30.0,45.0,42.0,29.0,29.0,25.0,72.0,32.0,57.0,397.61,13100.0,13600.0,404.73,44269100.0,41363.95,16808169.51
